mturk,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,key_resp_6.keys,key_resp_6.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,N,caption,class_caption,model_guessed,target_idx,image_set,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,Q_id,block,is_check,date,expName,psychopyVersion,OS,frameRate,key_resp_7.keys,key_resp_7.rt
,,,,,,,,,,,,,,,,,-0.503524306,-0.127317708,1,0,0,12.1646,image_5,0,10,10,53,1,1637,A couple of men kissing each other on the beach.,M,0,8,MSR-VTT-videoTestVideo_video7844-shot4_0,Images/MSR-VTT-videoTestVideo_video7844-shot4_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video7844-shot4_0/img6.jpg,Images/MSR-VTT-videoTestVideo_video7844-shot4_0/img13.jpg,Images/MSR-VTT-videoTestVideo_video7844-shot4_0/img16.jpg,Images/MSR-VTT-videoTestVideo_video7844-shot4_0/img21.jpg,Images/MSR-VTT-videoTestVideo_video7844-shot4_0/img23.jpg,Images/MSR-VTT-videoTestVideo_video7844-shot4_0/img26.jpg,Images/MSR-VTT-videoTestVideo_video7844-shot4_0/img30.jpg,Images/MSR-VTT-videoTestVideo_video7844-shot4_0/img33.jpg,Images/MSR-VTT-videoTestVideo_video7844-shot4_0/img38.jpg,405,25,0,2022-06-17_06h36.40.262,annotation,2021.2.3,MacIntel,29.98680581,,
,,,,,,,,,,,,,,,,,0.49921441,-0.177222222,1,0,0,16.1779,image_9,0,11,11,0,1,1318,A little girl reaching for a bowl of apples.,M,1,8,video-storytelling-videochristmas_5RR_sRzKODA-shot36_2,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot36_2/img94.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot36_2/img97.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot36_2/img100.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot36_2/img103.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot36_2/img121.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot36_2/img126.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot36_2/img130.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot36_2/img132.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot36_2/img138.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot36_2/img144.jpg,1852,25,0,2022-06-17_06h36.40.262,annotation,2021.2.3,MacIntel,29.98680581,,
,,,,,,,,,,,,,,,,,0.012300347,-0.121119792,1,0,0,13.7645,image_7,0,12,12,6,1,1656,A woman standing in front of a kitchen door.,M,0,5,YouCook-video0010-shot0_1,Images/YouCook-video0010-shot0_1/img180.jpg,Images/YouCook-video0010-shot0_1/img188.jpg,Images/YouCook-video0010-shot0_1/img194.jpg,Images/YouCook-video0010-shot0_1/img200.jpg,Images/YouCook-video0010-shot0_1/img204.jpg,Images/YouCook-video0010-shot0_1/img210.jpg,Images/YouCook-video0010-shot0_1/img216.jpg,Images/YouCook-video0010-shot0_1/img222.jpg,Images/YouCook-video0010-shot0_1/img232.jpg,Images/YouCook-video0010-shot0_1/img244.jpg,1437,25,0,2022-06-17_06h36.40.262,annotation,2021.2.3,MacIntel,29.98680581,,
,,,,,,,,,,,,,,,,,-0.253532986,0.131302083,1,0,0,19.7786,image_1,0,13,13,42,1,1154,A view of a metal bench with a fire extinguisher on it.,M,0,7,MSR-VTT-videoTestVideo_video8356-shot1_0,Images/MSR-VTT-videoTestVideo_video8356-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video8356-shot1_0/img6.jpg,Images/MSR-VTT-videoTestVideo_video8356-shot1_0/img11.jpg,Images/MSR-VTT-videoTestVideo_video8356-shot1_0/img32.jpg,Images/MSR-VTT-videoTestVideo_video8356-shot1_0/img36.jpg,Images/MSR-VTT-videoTestVideo_video8356-shot1_0/img40.jpg,Images/MSR-VTT-videoTestVideo_video8356-shot1_0/img46.jpg,Images/MSR-VTT-videoTestVideo_video8356-shot1_0/img55.jpg,Images/MSR-VTT-videoTestVideo_video8356-shot1_0/img63.jpg,Images/MSR-VTT-videoTestVideo_video8356-shot1_0/img67.jpg,1009,25,0,2022-06-17_06h36.40.262,annotation,2021.2.3,MacIntel,29.98680581,,
,,,,,,,,,,,,,,,,,0.494118924,0.147018229,1,0,0,13.8149,image_4,0,14,14,57,1,1240,A man and a woman standing next to a bouquet of flowers.,M,0,8,video-storytelling-videowedding_Bp8t824h5NE-shot69_1,Images/video-storytelling-videowedding_Bp8t824h5NE-shot69_1/img227.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot69_1/img250.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot69_1/img275.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot69_1/img323.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot69_1/img428.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot69_1/img477.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot69_1/img492.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot69_1/img540.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot69_1/img565.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot69_1/img602.jpg,224,25,0,2022-06-17_06h36.40.262,annotation,2021.2.3,MacIntel,29.98680581,,
,,,,,,,,,,,,,,,,,-0.004561632,0.157118056,1,0,0,18.5745,image_2,0,15,15,29,1,579,There is equal overlay between two pictures.  One is of a picture of a man with a hat and the other is of a man fishing. ,H,0,2,MSR-VTT-videoTestVideo_video8025-shot1_0,Images/MSR-VTT-videoTestVideo_video8025-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video8025-shot1_0/img12.jpg,Images/MSR-VTT-videoTestVideo_video8025-shot1_0/img17.jpg,Images/MSR-VTT-videoTestVideo_video8025-shot1_0/img20.jpg,Images/MSR-VTT-videoTestVideo_video8025-shot1_0/img22.jpg,Images/MSR-VTT-videoTestVideo_video8025-shot1_0/img25.jpg,Images/MSR-VTT-videoTestVideo_video8025-shot1_0/img65.jpg,Images/MSR-VTT-videoTestVideo_video8025-shot1_0/img69.jpg,Images/MSR-VTT-videoTestVideo_video8025-shot1_0/img72.jpg,Images/MSR-VTT-videoTestVideo_video8025-shot1_0/img80.jpg,342,25,0,2022-06-17_06h36.40.262,annotation,2021.2.3,MacIntel,29.98680581,,
,,,,,,,,,,,,,,,,,0.280290799,-0.16437934,1,0,0,30.8633,image_8,0,16,16,1,1,394,About 3/4 of the person's hat is visible as well as their hands and most of their arms,H,0,1,video-storytelling-videobirthday__amwPjAcoC8-shot66_4,Images/video-storytelling-videobirthday__amwPjAcoC8-shot66_4/img135.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot66_4/img137.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot66_4/img139.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot66_4/img140.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot66_4/img142.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot66_4/img143.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot66_4/img147.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot66_4/img148.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot66_4/img157.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot66_4/img159.jpg,1624,25,0,2022-06-17_06h36.40.262,annotation,2021.2.3,MacIntel,29.98680581,,
,,,,,,,,,,,,,,,,,-0.462929688,-0.165885417,1,0,0,43.6282,image_5,0,17,17,11,1,554,"The word ""an"" is centered perfect on the white portion of the tray that splits the liquids.",H,0,5,MSR-VTT-videoTestVideo_video7267-shot1_1,Images/MSR-VTT-videoTestVideo_video7267-shot1_1/img32.jpg,Images/MSR-VTT-videoTestVideo_video7267-shot1_1/img48.jpg,Images/MSR-VTT-videoTestVideo_video7267-shot1_1/img52.jpg,Images/MSR-VTT-videoTestVideo_video7267-shot1_1/img56.jpg,Images/MSR-VTT-videoTestVideo_video7267-shot1_1/img60.jpg,Images/MSR-VTT-videoTestVideo_video7267-shot1_1/img64.jpg,Images/MSR-VTT-videoTestVideo_video7267-shot1_1/img80.jpg,Images/MSR-VTT-videoTestVideo_video7267-shot1_1/img87.jpg,Images/MSR-VTT-videoTestVideo_video7267-shot1_1/img90.jpg,Images/MSR-VTT-videoTestVideo_video7267-shot1_1/img104.jpg,2007,25,0,2022-06-17_06h36.40.262,annotation,2021.2.3,MacIntel,29.98680581,,
,,,,,,,,,,,,,,,,,-0.268389757,0.155026042,1,0,0,17.9962,image_1,0,18,18,35,1,1602,A room with a lot of chairs and a lot of buttons.,M,0,1,MSR-VTT-videoTestVideo_video8555-shot6_0,Images/MSR-VTT-videoTestVideo_video8555-shot6_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video8555-shot6_0/img5.jpg,Images/MSR-VTT-videoTestVideo_video8555-shot6_0/img12.jpg,Images/MSR-VTT-videoTestVideo_video8555-shot6_0/img17.jpg,Images/MSR-VTT-videoTestVideo_video8555-shot6_0/img20.jpg,Images/MSR-VTT-videoTestVideo_video8555-shot6_0/img23.jpg,Images/MSR-VTT-videoTestVideo_video8555-shot6_0/img39.jpg,Images/MSR-VTT-videoTestVideo_video8555-shot6_0/img45.jpg,Images/MSR-VTT-videoTestVideo_video8555-shot6_0/img50.jpg,Images/MSR-VTT-videoTestVideo_video8555-shot6_0/img57.jpg,622,25,0,2022-06-17_06h36.40.262,annotation,2021.2.3,MacIntel,29.98680581,,
,,,,,,,,,,,,,,,,,0.013875868,0.149913194,1,0,0,28.8544,image_2,0,19,19,26,1,641,The man in the center's left leg is completely blocked by his right leg. ,H,0,2,MSR-VTT-videoTestVideo_video7030-shot1_0,Images/MSR-VTT-videoTestVideo_video7030-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video7030-shot1_0/img13.jpg,Images/MSR-VTT-videoTestVideo_video7030-shot1_0/img19.jpg,Images/MSR-VTT-videoTestVideo_video7030-shot1_0/img34.jpg,Images/MSR-VTT-videoTestVideo_video7030-shot1_0/img62.jpg,Images/MSR-VTT-videoTestVideo_video7030-shot1_0/img91.jpg,Images/MSR-VTT-videoTestVideo_video7030-shot1_0/img99.jpg,Images/MSR-VTT-videoTestVideo_video7030-shot1_0/img106.jpg,Images/MSR-VTT-videoTestVideo_video7030-shot1_0/img157.jpg,Images/MSR-VTT-videoTestVideo_video7030-shot1_0/img183.jpg,1439,25,0,2022-06-17_06h36.40.262,annotation,2021.2.3,MacIntel,29.98680581,,
,,,,,,,,,,,,,,,,,0.041228299,-0.143237847,1,0,0,19.9844,image_7,0,20,20,9,1,1971,A woman standing in front of a brown bear.,M,0,7,video-storytelling-videocamping_dBXYM3dQTSo-shot55_1,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot55_1/img64.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot55_1/img103.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot55_1/img138.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot55_1/img151.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot55_1/img162.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot55_1/img177.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot55_1/img180.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot55_1/img193.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot55_1/img202.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot55_1/img205.jpg,33,25,0,2022-06-17_06h36.40.262,annotation,2021.2.3,MacIntel,29.98680581,,
,,,,,,,,,,,,,,,,,0.296631944,0.152122396,1,0,0,19.7618,image_3,0,21,21,36,1,1306,A group of people standing next to a horse.,M,1,9,MSR-VTT-videoTestVideo_video7184-shot1_0,Images/MSR-VTT-videoTestVideo_video7184-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video7184-shot1_0/img11.jpg,Images/MSR-VTT-videoTestVideo_video7184-shot1_0/img21.jpg,Images/MSR-VTT-videoTestVideo_video7184-shot1_0/img133.jpg,Images/MSR-VTT-videoTestVideo_video7184-shot1_0/img167.jpg,Images/MSR-VTT-videoTestVideo_video7184-shot1_0/img179.jpg,Images/MSR-VTT-videoTestVideo_video7184-shot1_0/img185.jpg,Images/MSR-VTT-videoTestVideo_video7184-shot1_0/img206.jpg,Images/MSR-VTT-videoTestVideo_video7184-shot1_0/img221.jpg,Images/MSR-VTT-videoTestVideo_video7184-shot1_0/img235.jpg,991,25,0,2022-06-17_06h36.40.262,annotation,2021.2.3,MacIntel,29.98680581,,
,,,,,,,,,,,,,,,,,-0.235429688,0.162465278,1,0,0,31.9325,image_1,0,22,22,51,1,267,You can't see the nose of the boy holding the camera.  More grey than black of the boy's hat is showing. ,H,0,1,video-storytelling-videochristmas_5RR_sRzKODA-shot23_17,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot23_17/img682.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot23_17/img684.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot23_17/img693.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot23_17/img697.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot23_17/img701.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot23_17/img702.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot23_17/img703.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot23_17/img705.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot23_17/img707.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot23_17/img708.jpg,809,25,0,2022-06-17_06h36.40.262,annotation,2021.2.3,MacIntel,29.98680581,,
,,,,,,,,,,,,,,,,,-0.480993924,-0.14687066,1,0,0,17.8137,image_5,0,23,23,22,1,1770,A man standing next to a woman in a room.,M,0,4,MSR-VTT-videoTestVideo_video9951-shot1_0,Images/MSR-VTT-videoTestVideo_video9951-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video9951-shot1_0/img3.jpg,Images/MSR-VTT-videoTestVideo_video9951-shot1_0/img6.jpg,Images/MSR-VTT-videoTestVideo_video9951-shot1_0/img9.jpg,Images/MSR-VTT-videoTestVideo_video9951-shot1_0/img12.jpg,Images/MSR-VTT-videoTestVideo_video9951-shot1_0/img17.jpg,Images/MSR-VTT-videoTestVideo_video9951-shot1_0/img23.jpg,Images/MSR-VTT-videoTestVideo_video9951-shot1_0/img33.jpg,Images/MSR-VTT-videoTestVideo_video9951-shot1_0/img37.jpg,Images/MSR-VTT-videoTestVideo_video9951-shot1_0/img41.jpg,1591,25,0,2022-06-17_06h36.40.262,annotation,2021.2.3,MacIntel,29.98680581,,
,,,,,,,,,,,,,,,,,0.056475694,0.11358941,1,0,0,43.1128,image_2,0,24,24,3,1,333,There is some faint white text on the lower right part of the screen.  It is faint but visible and you can read it clearly.  The text is fully on the man's grey jacket. ,H,0,2,MSR-VTT-videoTestVideo_video9235-shot0_0,Images/MSR-VTT-videoTestVideo_video9235-shot0_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video9235-shot0_0/img4.jpg,Images/MSR-VTT-videoTestVideo_video9235-shot0_0/img7.jpg,Images/MSR-VTT-videoTestVideo_video9235-shot0_0/img9.jpg,Images/MSR-VTT-videoTestVideo_video9235-shot0_0/img11.jpg,Images/MSR-VTT-videoTestVideo_video9235-shot0_0/img15.jpg,Images/MSR-VTT-videoTestVideo_video9235-shot0_0/img19.jpg,Images/MSR-VTT-videoTestVideo_video9235-shot0_0/img22.jpg,Images/MSR-VTT-videoTestVideo_video9235-shot0_0/img29.jpg,Images/MSR-VTT-videoTestVideo_video9235-shot0_0/img40.jpg,1135,25,0,2022-06-17_06h36.40.262,annotation,2021.2.3,MacIntel,29.98680581,,
