mturk,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,key_resp_6.keys,key_resp_6.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,N,caption,class_caption,model_guessed,target_idx,image_set,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,Q_id,block,is_check,date,expName,psychopyVersion,OS,frameRate,key_resp_7.keys,key_resp_7.rt
,,,,,,,,,,,,,,,,,-0.004861111,-0.211111111,1,0,0,14.664,image_7,0,10,10,32,1,308,"just legs and one foot showing, both feet on ground,  one foot hidden by the circle target item",H,0,7,MSR-VTT-videoTestVideo_video7652-shot1_2,Images/MSR-VTT-videoTestVideo_video7652-shot1_2/img150.jpg,Images/MSR-VTT-videoTestVideo_video7652-shot1_2/img152.jpg,Images/MSR-VTT-videoTestVideo_video7652-shot1_2/img154.jpg,Images/MSR-VTT-videoTestVideo_video7652-shot1_2/img155.jpg,Images/MSR-VTT-videoTestVideo_video7652-shot1_2/img157.jpg,Images/MSR-VTT-videoTestVideo_video7652-shot1_2/img175.jpg,Images/MSR-VTT-videoTestVideo_video7652-shot1_2/img176.jpg,Images/MSR-VTT-videoTestVideo_video7652-shot1_2/img184.jpg,Images/MSR-VTT-videoTestVideo_video7652-shot1_2/img189.jpg,Images/MSR-VTT-videoTestVideo_video7652-shot1_2/img191.jpg,192,31,0,2022-06-17_09h50.48.427,annotation,2021.2.3,Win32,59.94485074,,
,,,,,,,,,,,,,,,,,-0.474305556,-0.195833333,1,0,0,23.3791,image_5,0,11,11,13,1,1334,A woman with a pony on her head.,M,0,7,video-storytelling-videocamping_1OzbiB1TIWI-shot12_8,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_8/img429.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_8/img439.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_8/img440.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_8/img441.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_8/img443.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_8/img445.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_8/img452.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_8/img456.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_8/img458.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot12_8/img466.jpg,1678,31,0,2022-06-17_09h50.48.427,annotation,2021.2.3,Win32,59.94485074,,
,,,,,,,,,,,,,,,,,0.520833333,0.102777778,1,0,0,5.1324,image_4,0,12,12,39,1,1349,A street sign on the side of a road.,M,0,5,video-storytelling-videocamping_dBXYM3dQTSo-shot3_0,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot3_0/img0.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot3_0/img6.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot3_0/img31.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot3_0/img37.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot3_0/img43.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot3_0/img45.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot3_0/img48.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot3_0/img51.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot3_0/img61.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot3_0/img77.jpg,1324,31,0,2022-06-17_09h50.48.427,annotation,2021.2.3,Win32,59.94485074,,
,,,,,,,,,,,,,,,,,0.029861111,0.083333333,1,0,0,24.1791,image_2,0,13,13,24,1,353,One full hand and three fingers from the other hand are visible on the woman on the right,H,0,1,video-storytelling-videochristmas_5RR_sRzKODA-shot39_0,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot39_0/img0.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot39_0/img10.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot39_0/img17.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot39_0/img23.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot39_0/img29.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot39_0/img35.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot39_0/img40.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot39_0/img46.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot39_0/img48.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot39_0/img53.jpg,452,31,0,2022-06-17_09h50.48.427,annotation,2021.2.3,Win32,59.94485074,,
,,,,,,,,,,,,,,,,,0.21875,0.106944444,1,0,0,69.8047,image_3,0,14,14,38,1,1136,A blurry image of a person standing next to a motorbike.,M,1,3,MSR-VTT-videoTestVideo_video8931-shot1_1,Images/MSR-VTT-videoTestVideo_video8931-shot1_1/img276.jpg,Images/MSR-VTT-videoTestVideo_video8931-shot1_1/img291.jpg,Images/MSR-VTT-videoTestVideo_video8931-shot1_1/img300.jpg,Images/MSR-VTT-videoTestVideo_video8931-shot1_1/img330.jpg,Images/MSR-VTT-videoTestVideo_video8931-shot1_1/img367.jpg,Images/MSR-VTT-videoTestVideo_video8931-shot1_1/img396.jpg,Images/MSR-VTT-videoTestVideo_video8931-shot1_1/img417.jpg,Images/MSR-VTT-videoTestVideo_video8931-shot1_1/img422.jpg,Images/MSR-VTT-videoTestVideo_video8931-shot1_1/img442.jpg,Images/MSR-VTT-videoTestVideo_video8931-shot1_1/img494.jpg,978,31,0,2022-06-17_09h50.48.427,annotation,2021.2.3,Win32,59.94485074,,
,,,,,,,,,,,,,,,,,0.538194444,-0.184027778,1,0,0,5.4489,image_9,0,15,15,51,1,372,"Both of the man's hand are visible. There is a spoon, pink spatula, and wire whisk on the table.  ",H,0,9,YouCook-video0010-shot1_3,Images/YouCook-video0010-shot1_3/img376.jpg,Images/YouCook-video0010-shot1_3/img379.jpg,Images/YouCook-video0010-shot1_3/img384.jpg,Images/YouCook-video0010-shot1_3/img390.jpg,Images/YouCook-video0010-shot1_3/img398.jpg,Images/YouCook-video0010-shot1_3/img407.jpg,Images/YouCook-video0010-shot1_3/img409.jpg,Images/YouCook-video0010-shot1_3/img411.jpg,Images/YouCook-video0010-shot1_3/img418.jpg,Images/YouCook-video0010-shot1_3/img423.jpg,1645,31,0,2022-06-17_09h50.48.427,annotation,2021.2.3,Win32,59.94485074,,
,,,,,,,,,,,,,,,,,0.276388889,0.079166667,1,0,0,17.8804,image_3,0,16,16,9,1,1538,A group of people are sitting on top of a horse.,M,0,3,MSR-VTT-videoTestVideo_video9248-shot0_1,Images/MSR-VTT-videoTestVideo_video9248-shot0_1/img62.jpg,Images/MSR-VTT-videoTestVideo_video9248-shot0_1/img71.jpg,Images/MSR-VTT-videoTestVideo_video9248-shot0_1/img88.jpg,Images/MSR-VTT-videoTestVideo_video9248-shot0_1/img92.jpg,Images/MSR-VTT-videoTestVideo_video9248-shot0_1/img98.jpg,Images/MSR-VTT-videoTestVideo_video9248-shot0_1/img125.jpg,Images/MSR-VTT-videoTestVideo_video9248-shot0_1/img147.jpg,Images/MSR-VTT-videoTestVideo_video9248-shot0_1/img153.jpg,Images/MSR-VTT-videoTestVideo_video9248-shot0_1/img163.jpg,Images/MSR-VTT-videoTestVideo_video9248-shot0_1/img193.jpg,1776,31,0,2022-06-17_09h50.48.427,annotation,2021.2.3,Win32,59.94485074,,
,,,,,,,,,,,,,,,,,0.481944444,-0.205555556,1,0,0,23.5626,image_9,0,17,17,26,1,1578,A person is swimming in the water.,M,0,6,MSR-VTT-videoTestVideo_video9830-shot1_0,Images/MSR-VTT-videoTestVideo_video9830-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video9830-shot1_0/img7.jpg,Images/MSR-VTT-videoTestVideo_video9830-shot1_0/img11.jpg,Images/MSR-VTT-videoTestVideo_video9830-shot1_0/img20.jpg,Images/MSR-VTT-videoTestVideo_video9830-shot1_0/img24.jpg,Images/MSR-VTT-videoTestVideo_video9830-shot1_0/img30.jpg,Images/MSR-VTT-videoTestVideo_video9830-shot1_0/img35.jpg,Images/MSR-VTT-videoTestVideo_video9830-shot1_0/img40.jpg,Images/MSR-VTT-videoTestVideo_video9830-shot1_0/img43.jpg,Images/MSR-VTT-videoTestVideo_video9830-shot1_0/img44.jpg,1043,31,0,2022-06-17_09h50.48.427,annotation,2021.2.3,Win32,59.94485074,,
,,,,,,,,,,,,,,,,,0.252777778,0.093055556,1,0,0,25.779,image_3,0,18,18,55,1,981,The very front circular part of the camera has just dropped off the bottom left corner of the image.  ,H,0,4,MSR-VTT-videoTestVideo_video8959-shot2_0,Images/MSR-VTT-videoTestVideo_video8959-shot2_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video8959-shot2_0/img5.jpg,Images/MSR-VTT-videoTestVideo_video8959-shot2_0/img10.jpg,Images/MSR-VTT-videoTestVideo_video8959-shot2_0/img13.jpg,Images/MSR-VTT-videoTestVideo_video8959-shot2_0/img16.jpg,Images/MSR-VTT-videoTestVideo_video8959-shot2_0/img24.jpg,Images/MSR-VTT-videoTestVideo_video8959-shot2_0/img26.jpg,Images/MSR-VTT-videoTestVideo_video8959-shot2_0/img28.jpg,Images/MSR-VTT-videoTestVideo_video8959-shot2_0/img30.jpg,Images/MSR-VTT-videoTestVideo_video8959-shot2_0/img37.jpg,1712,31,0,2022-06-17_09h50.48.427,annotation,2021.2.3,Win32,59.94485074,,
,,,,,,,,,,,,,,,,,0.503472222,-0.160416667,1,0,0,17.7638,image_9,0,19,19,44,1,1593,A man and a woman standing next to each other.,M,0,6,video-storytelling-videowedding_Bp8t824h5NE-shot69_4,Images/video-storytelling-videowedding_Bp8t824h5NE-shot69_4/img1753.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot69_4/img1841.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot69_4/img1864.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot69_4/img1870.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot69_4/img1873.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot69_4/img1878.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot69_4/img1886.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot69_4/img1895.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot69_4/img1907.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot69_4/img2131.jpg,1760,31,0,2022-06-17_09h50.48.427,annotation,2021.2.3,Win32,59.94485074,,
,,,,,,,,,,,,,,,,,0.013888889,-0.221527778,1,0,0,11.8813,image_7,0,20,20,31,1,131,"The toddler's head is in the far left bottom corner, and no plate is visible by the other person's bent arm.",H,0,7,MSR-VTT-videoTestVideo_video8522-shot1_1,Images/MSR-VTT-videoTestVideo_video8522-shot1_1/img151.jpg,Images/MSR-VTT-videoTestVideo_video8522-shot1_1/img154.jpg,Images/MSR-VTT-videoTestVideo_video8522-shot1_1/img158.jpg,Images/MSR-VTT-videoTestVideo_video8522-shot1_1/img160.jpg,Images/MSR-VTT-videoTestVideo_video8522-shot1_1/img162.jpg,Images/MSR-VTT-videoTestVideo_video8522-shot1_1/img165.jpg,Images/MSR-VTT-videoTestVideo_video8522-shot1_1/img167.jpg,Images/MSR-VTT-videoTestVideo_video8522-shot1_1/img169.jpg,Images/MSR-VTT-videoTestVideo_video8522-shot1_1/img171.jpg,Images/MSR-VTT-videoTestVideo_video8522-shot1_1/img172.jpg,1672,31,0,2022-06-17_09h50.48.427,annotation,2021.2.3,Win32,59.94485074,,
,,,,,,,,,,,,,,,,,0.018055556,-0.203472222,1,0,0,20.0802,image_7,0,21,21,56,1,1299,A person holding a slice of green onion on top of a bowl.,M,0,8,YouCook-video0035-shot7_3,Images/YouCook-video0035-shot7_3/img183.jpg,Images/YouCook-video0035-shot7_3/img186.jpg,Images/YouCook-video0035-shot7_3/img196.jpg,Images/YouCook-video0035-shot7_3/img201.jpg,Images/YouCook-video0035-shot7_3/img205.jpg,Images/YouCook-video0035-shot7_3/img215.jpg,Images/YouCook-video0035-shot7_3/img230.jpg,Images/YouCook-video0035-shot7_3/img234.jpg,Images/YouCook-video0035-shot7_3/img246.jpg,Images/YouCook-video0035-shot7_3/img248.jpg,1921,31,0,2022-06-17_09h50.48.427,annotation,2021.2.3,Win32,59.94485074,,
,,,,,,,,,,,,,,,,,0.4875,0.090972222,1,0,0,24.629,image_4,0,22,22,7,1,1247,a couple of books and a bag of peanut butter.,M,0,6,MSR-VTT-videoTestVideo_video9053-shot1_8,Images/MSR-VTT-videoTestVideo_video9053-shot1_8/img370.jpg,Images/MSR-VTT-videoTestVideo_video9053-shot1_8/img371.jpg,Images/MSR-VTT-videoTestVideo_video9053-shot1_8/img376.jpg,Images/MSR-VTT-videoTestVideo_video9053-shot1_8/img379.jpg,Images/MSR-VTT-videoTestVideo_video9053-shot1_8/img381.jpg,Images/MSR-VTT-videoTestVideo_video9053-shot1_8/img383.jpg,Images/MSR-VTT-videoTestVideo_video9053-shot1_8/img386.jpg,Images/MSR-VTT-videoTestVideo_video9053-shot1_8/img388.jpg,Images/MSR-VTT-videoTestVideo_video9053-shot1_8/img391.jpg,Images/MSR-VTT-videoTestVideo_video9053-shot1_8/img394.jpg,326,31,0,2022-06-17_09h50.48.427,annotation,2021.2.3,Win32,59.94485074,,
,,,,,,,,,,,,,,,,,0.483333333,0.079861111,1,0,0,11.3318,image_4,0,23,23,33,1,1604,A man and a woman standing next to each other.,M,0,1,video-storytelling-videowedding_de8dLXvgV-I-shot139_0,Images/video-storytelling-videowedding_de8dLXvgV-I-shot139_0/img0.jpg,Images/video-storytelling-videowedding_de8dLXvgV-I-shot139_0/img19.jpg,Images/video-storytelling-videowedding_de8dLXvgV-I-shot139_0/img120.jpg,Images/video-storytelling-videowedding_de8dLXvgV-I-shot139_0/img144.jpg,Images/video-storytelling-videowedding_de8dLXvgV-I-shot139_0/img213.jpg,Images/video-storytelling-videowedding_de8dLXvgV-I-shot139_0/img226.jpg,Images/video-storytelling-videowedding_de8dLXvgV-I-shot139_0/img251.jpg,Images/video-storytelling-videowedding_de8dLXvgV-I-shot139_0/img272.jpg,Images/video-storytelling-videowedding_de8dLXvgV-I-shot139_0/img285.jpg,Images/video-storytelling-videowedding_de8dLXvgV-I-shot139_0/img300.jpg,1073,31,0,2022-06-17_09h50.48.427,annotation,2021.2.3,Win32,59.94485074,,
,,,,,,,,,,,,,,,,,-0.511111111,-0.204861111,1,0,0,19.1632,image_5,0,24,24,36,1,1382,A little boy with a baseball bat standing next to a little boy.,M,0,7,video-storytelling-videobirthday__amwPjAcoC8-shot48_0,Images/video-storytelling-videobirthday__amwPjAcoC8-shot48_0/img0.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot48_0/img3.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot48_0/img5.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot48_0/img6.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot48_0/img8.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot48_0/img11.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot48_0/img15.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot48_0/img18.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot48_0/img20.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot48_0/img24.jpg,1986,31,0,2022-06-17_09h50.48.427,annotation,2021.2.3,Win32,59.94485074,,
