mturk,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,key_resp_6.keys,key_resp_6.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,N,caption,class_caption,model_guessed,target_idx,image_set,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,Q_id,block,is_check,date,expName,psychopyVersion,OS,frameRate,key_resp_7.keys,key_resp_7.rt
,,,,,,,,,,,,,,,,,-0.516927083,-0.130208333,1,0,0,1.3449,image_5,0,10,10,33,1,1113,A person standing in the middle of a room.,M,0,0,MSR-VTT-videoTestVideo_video7465-shot7_0,Images/MSR-VTT-videoTestVideo_video7465-shot7_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video7465-shot7_0/img1.jpg,Images/MSR-VTT-videoTestVideo_video7465-shot7_0/img2.jpg,Images/MSR-VTT-videoTestVideo_video7465-shot7_0/img3.jpg,Images/MSR-VTT-videoTestVideo_video7465-shot7_0/img7.jpg,Images/MSR-VTT-videoTestVideo_video7465-shot7_0/img11.jpg,Images/MSR-VTT-videoTestVideo_video7465-shot7_0/img16.jpg,Images/MSR-VTT-videoTestVideo_video7465-shot7_0/img21.jpg,Images/MSR-VTT-videoTestVideo_video7465-shot7_0/img26.jpg,Images/MSR-VTT-videoTestVideo_video7465-shot7_0/img30.jpg,46,14,0,2022-06-17_10h13.34.941,annotation,2021.2.3,Win32,29.90967279,,
,,,,,,,,,,,,,,,,,-0.311197917,0.16015625,1,0,0,1.3793,image_1,0,11,11,60,1,2,Green type writer with a red tape. ,H,,9,open-images-531_0dd4eb59d465a8be,Checks/check3/open-images-503_1ccd6fa641154ebbimg7.jpg,Checks/check3/open-images-1852_00faf52058ad28b8img4.jpg,Checks/check3/open-images-386_1b2e28d6d994603eimg1.jpg,Checks/check3/open-images-471_1121e9f97c200ac0img8.jpg,Checks/check3/open-images-1886_3db71eaddb618934img8.jpg,Checks/check3/open-images-1696_20a4ebf0c0f76b05img6.jpg,Checks/check3/open-images-2447_128483a48e1552f4img6.jpg,Checks/check3/open-images-2994_9965cbf8aa20bda0img2.jpg,Checks/check3/open-images-1068_03d63613107970b3img6.jpg,Checks/check3/open-images-531_0dd4eb59d465a8beimg9.jpg,,,1,2022-06-17_10h13.34.941,annotation,2021.2.3,Win32,29.90967279,,
,,,,,,,,,,,,,,,,,-0.05859375,0.135416667,1,0,0,2.008900001,image_2,0,12,12,16,1,1916,A group of people are watching a video game.,M,0,4,MSR-VTT-videoTestVideo_video7332-shot4_0,Images/MSR-VTT-videoTestVideo_video7332-shot4_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video7332-shot4_0/img1.jpg,Images/MSR-VTT-videoTestVideo_video7332-shot4_0/img13.jpg,Images/MSR-VTT-videoTestVideo_video7332-shot4_0/img16.jpg,Images/MSR-VTT-videoTestVideo_video7332-shot4_0/img20.jpg,Images/MSR-VTT-videoTestVideo_video7332-shot4_0/img23.jpg,Images/MSR-VTT-videoTestVideo_video7332-shot4_0/img28.jpg,Images/MSR-VTT-videoTestVideo_video7332-shot4_0/img34.jpg,Images/MSR-VTT-videoTestVideo_video7332-shot4_0/img38.jpg,Images/MSR-VTT-videoTestVideo_video7332-shot4_0/img42.jpg,517,14,0,2022-06-17_10h13.34.941,annotation,2021.2.3,Win32,29.90967279,,
,,,,,,,,,,,,,,,,,-0.192708333,0.157552083,1,0,0,6.9445,image_1,0,13,13,62,1,4,A penguin holding a piece of paper with text on it. ,H,,1,open-images-2521_074d6af730ed17a6,Checks/check5/open-images-509_4d8bd994cb8c6eaeimg0.jpg,Checks/check5/open-images-2521_074d6af730ed17a6img1.jpg,Checks/check5/open-images-1365_a00a5fde334ae45aimg4.jpg,Checks/check5/open-images-1602_44092afdeab39e73img6.jpg,Checks/check5/open-images-1032_059f3cdfb85ee0ceimg3.jpg,Checks/check5/open-images-727_25b77fff36adba66img2.jpg,Checks/check5/open-images-2208_0fb92b9978d98575img2.jpg,Checks/check5/open-images-1305_05769e6abb16fdc8img9.jpg,Checks/check5/open-images-2676_052dbf7b4899430bimg1.jpg,Checks/check5/open-images-2569_1e81d79bb796a2dbimg7.jpg,,,1,2022-06-17_10h13.34.941,annotation,2021.2.3,Win32,29.90967279,,
,,,,,,,,,,,,,,,,,-0.02734375,0.15234375,1,0,0,0.993,image_2,0,14,14,50,1,1754,A woman standing in front of a crowd of people.,M,0,8,video-storytelling-videowedding_Bp8t824h5NE-shot45_3,Images/video-storytelling-videowedding_Bp8t824h5NE-shot45_3/img600.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot45_3/img631.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot45_3/img646.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot45_3/img659.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot45_3/img670.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot45_3/img689.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot45_3/img714.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot45_3/img737.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot45_3/img765.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot45_3/img785.jpg,2085,14,0,2022-06-17_10h13.34.941,annotation,2021.2.3,Win32,29.90967279,,
,,,,,,,,,,,,,,,,,0.005208333,-0.091145833,1,0,0,1.510700001,image_7,0,15,15,17,1,1469,A man holding a cell phone in his hand.,M,0,4,video-storytelling-videocamping_EytINruY3-U-shot60_0,Images/video-storytelling-videocamping_EytINruY3-U-shot60_0/img0.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot60_0/img36.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot60_0/img54.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot60_0/img130.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot60_0/img136.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot60_0/img275.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot60_0/img281.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot60_0/img319.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot60_0/img344.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot60_0/img355.jpg,1916,14,0,2022-06-17_10h13.34.941,annotation,2021.2.3,Win32,29.90967279,,
,,,,,,,,,,,,,,,,,0.423177083,0.123697917,1,0,0,0.5077,image_4,0,16,16,52,1,1919,A young child is sitting in front of a Christmas tree.,M,0,0,video-storytelling-videochristmas_5RR_sRzKODA-shot20_13,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot20_13/img633.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot20_13/img642.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot20_13/img646.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot20_13/img650.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot20_13/img658.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot20_13/img664.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot20_13/img670.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot20_13/img679.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot20_13/img682.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot20_13/img684.jpg,782,14,0,2022-06-17_10h13.34.941,annotation,2021.2.3,Win32,29.90967279,,
,,,,,,,,,,,,,,,,,0.235677083,-0.140625,1,0,0,0.6492,image_8,0,17,17,44,1,319,You can see the dog's tail completely for the first time.,H,0,3,MSR-VTT-videoTestVideo_video8220-shot1_0,Images/MSR-VTT-videoTestVideo_video8220-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video8220-shot1_0/img1.jpg,Images/MSR-VTT-videoTestVideo_video8220-shot1_0/img4.jpg,Images/MSR-VTT-videoTestVideo_video8220-shot1_0/img7.jpg,Images/MSR-VTT-videoTestVideo_video8220-shot1_0/img9.jpg,Images/MSR-VTT-videoTestVideo_video8220-shot1_0/img11.jpg,Images/MSR-VTT-videoTestVideo_video8220-shot1_0/img12.jpg,Images/MSR-VTT-videoTestVideo_video8220-shot1_0/img14.jpg,Images/MSR-VTT-videoTestVideo_video8220-shot1_0/img19.jpg,Images/MSR-VTT-videoTestVideo_video8220-shot1_0/img20.jpg,636,14,0,2022-06-17_10h13.34.941,annotation,2021.2.3,Win32,29.90967279,,
,,,,,,,,,,,,,,,,,-0.462239583,-0.134114583,1,0,0,0.4573,image_5,0,18,18,40,1,729,You can see the child on the left's left full eye and the blue wrapping paper is slightly clear standing up and the front edge,H,0,5,video-storytelling-videobirthday__amwPjAcoC8-shot32_1,Images/video-storytelling-videobirthday__amwPjAcoC8-shot32_1/img28.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot32_1/img37.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot32_1/img43.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot32_1/img62.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot32_1/img66.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot32_1/img69.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot32_1/img72.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot32_1/img74.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot32_1/img76.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot32_1/img80.jpg,1411,14,0,2022-06-17_10h13.34.941,annotation,2021.2.3,Win32,29.90967279,,
,,,,,,,,,,,,,,,,,-0.481770833,0.15625,1,0,0,5.0687,image_0,0,19,19,25,1,1159,A close up of a woman in a white dress.,M,1,5,MSR-VTT-videoTestVideo_video8589-shot1_0,Images/MSR-VTT-videoTestVideo_video8589-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video8589-shot1_0/img6.jpg,Images/MSR-VTT-videoTestVideo_video8589-shot1_0/img25.jpg,Images/MSR-VTT-videoTestVideo_video8589-shot1_0/img71.jpg,Images/MSR-VTT-videoTestVideo_video8589-shot1_0/img105.jpg,Images/MSR-VTT-videoTestVideo_video8589-shot1_0/img111.jpg,Images/MSR-VTT-videoTestVideo_video8589-shot1_0/img116.jpg,Images/MSR-VTT-videoTestVideo_video8589-shot1_0/img127.jpg,Images/MSR-VTT-videoTestVideo_video8589-shot1_0/img135.jpg,Images/MSR-VTT-videoTestVideo_video8589-shot1_0/img172.jpg,1725,14,0,2022-06-17_10h13.34.941,annotation,2021.2.3,Win32,29.90967279,,
,,,,,,,,,,,,,,,,,-0.286458333,0.110677083,1,0,0,0.6203,image_1,0,20,20,20,1,707,The two players at left have their butts very close together but not touching or overlapping..,H,0,5,MSR-VTT-videoTestVideo_video9823-shot3_1,Images/MSR-VTT-videoTestVideo_video9823-shot3_1/img17.jpg,Images/MSR-VTT-videoTestVideo_video9823-shot3_1/img18.jpg,Images/MSR-VTT-videoTestVideo_video9823-shot3_1/img19.jpg,Images/MSR-VTT-videoTestVideo_video9823-shot3_1/img20.jpg,Images/MSR-VTT-videoTestVideo_video9823-shot3_1/img21.jpg,Images/MSR-VTT-videoTestVideo_video9823-shot3_1/img24.jpg,Images/MSR-VTT-videoTestVideo_video9823-shot3_1/img27.jpg,Images/MSR-VTT-videoTestVideo_video9823-shot3_1/img28.jpg,Images/MSR-VTT-videoTestVideo_video9823-shot3_1/img30.jpg,Images/MSR-VTT-videoTestVideo_video9823-shot3_1/img31.jpg,227,14,0,2022-06-17_10h13.34.941,annotation,2021.2.3,Win32,29.90967279,,
,,,,,,,,,,,,,,,,,-0.020833333,-0.087239583,1,0,0,0.7639,image_7,0,21,21,9,1,0,the transition image into the one of the lady in blue from the one where bags where hang up,H,0,7,MSR-VTT-videoTestVideo_video7047-shot1_0,Images/MSR-VTT-videoTestVideo_video7047-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video7047-shot1_0/img1.jpg,Images/MSR-VTT-videoTestVideo_video7047-shot1_0/img27.jpg,Images/MSR-VTT-videoTestVideo_video7047-shot1_0/img32.jpg,Images/MSR-VTT-videoTestVideo_video7047-shot1_0/img33.jpg,Images/MSR-VTT-videoTestVideo_video7047-shot1_0/img39.jpg,Images/MSR-VTT-videoTestVideo_video7047-shot1_0/img82.jpg,Images/MSR-VTT-videoTestVideo_video7047-shot1_0/img112.jpg,Images/MSR-VTT-videoTestVideo_video7047-shot1_0/img113.jpg,Images/MSR-VTT-videoTestVideo_video7047-shot1_0/img123.jpg,1482,14,0,2022-06-17_10h13.34.941,annotation,2021.2.3,Win32,29.90967279,,
,,,,,,,,,,,,,,,,,-0.243489583,-0.119791667,1,0,0,0.1156,image_6,0,22,22,51,1,1111,A horse that is standing in a grassy area.,M,1,5,MSR-VTT-videoTestVideo_video9311-shot1_0,Images/MSR-VTT-videoTestVideo_video9311-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video9311-shot1_0/img7.jpg,Images/MSR-VTT-videoTestVideo_video9311-shot1_0/img18.jpg,Images/MSR-VTT-videoTestVideo_video9311-shot1_0/img38.jpg,Images/MSR-VTT-videoTestVideo_video9311-shot1_0/img64.jpg,Images/MSR-VTT-videoTestVideo_video9311-shot1_0/img65.jpg,Images/MSR-VTT-videoTestVideo_video9311-shot1_0/img75.jpg,Images/MSR-VTT-videoTestVideo_video9311-shot1_0/img82.jpg,Images/MSR-VTT-videoTestVideo_video9311-shot1_0/img87.jpg,Images/MSR-VTT-videoTestVideo_video9311-shot1_0/img90.jpg,177,14,0,2022-06-17_10h13.34.941,annotation,2021.2.3,Win32,29.90967279,,
,,,,,,,,,,,,,,,,,-0.44140625,-0.126302083,1,0,0,0.381400001,image_5,0,23,23,11,1,1955,A man and a woman standing next to each other.,M,1,6,video-storytelling-videowedding_Bp8t824h5NE-shot69_1,Images/video-storytelling-videowedding_Bp8t824h5NE-shot69_1/img227.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot69_1/img250.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot69_1/img275.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot69_1/img323.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot69_1/img428.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot69_1/img477.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot69_1/img492.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot69_1/img540.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot69_1/img565.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot69_1/img602.jpg,1580,14,0,2022-06-17_10h13.34.941,annotation,2021.2.3,Win32,29.90967279,,
,,,,,,,,,,,,,,,,,-0.029947917,0.127604167,1,0,0,1.232799999,image_2,0,24,24,26,1,2076,A blurry image of a man with a bag on his head.,M,0,9,MSR-VTT-videoTestVideo_video8595-shot1_0,Images/MSR-VTT-videoTestVideo_video8595-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video8595-shot1_0/img1.jpg,Images/MSR-VTT-videoTestVideo_video8595-shot1_0/img9.jpg,Images/MSR-VTT-videoTestVideo_video8595-shot1_0/img16.jpg,Images/MSR-VTT-videoTestVideo_video8595-shot1_0/img22.jpg,Images/MSR-VTT-videoTestVideo_video8595-shot1_0/img71.jpg,Images/MSR-VTT-videoTestVideo_video8595-shot1_0/img81.jpg,Images/MSR-VTT-videoTestVideo_video8595-shot1_0/img86.jpg,Images/MSR-VTT-videoTestVideo_video8595-shot1_0/img91.jpg,Images/MSR-VTT-videoTestVideo_video8595-shot1_0/img92.jpg,1428,14,0,2022-06-17_10h13.34.941,annotation,2021.2.3,Win32,29.90967279,,
